message,label
anyway holla whenever youre around need excuse go creep people sarasota,0
gram usually run like ltgt half eighth smarter though get almost whole second gram ltgt,0
let know detail fri u find co im tom fri mentionned chinese thanks,0
sir receive account another 1hr time sorry delay,0
sorryin meeting ill call later,0
kkany special today,0
dont know shes getting message,0
2 babe feel let 4get itboth try cheer upnot fit soo muchxxlove u locaxx,0
wont believe true incredible txts reply g learn truly amazing thing blow mind o2fwd 18ptxt,1
thanks love torch bold,0
yoyyooo u know change permission drive mac usb flash drive,0
ok anyway need change said,0
tirupur da started office call,0
private 2003 account statement 07973788240 show 800 unredeemed point call 08715203649 identifier code 40533 expires 311004,1
double min txts 4 6months free bluetooth orange available sony nokia motorola phone call mobileupd8 08000839402 call2optoutn9dx,1
still getting good,0
ü noe ben going,0
ok thk got u wan 2 come wat,0
hello sort town already dont rush home eating nacho let know eta,0
hows scotland hope showing jjc tendency take care live dream,0
something u ate,0
download many ringtones u like restriction 1000 2 choose u even send 2 yr buddy txt sir 80082 £3,1
case guess ill see campus lodge,0
dont necessarily expect done get back though im headin,0
enjoy shower possessiveness poured u ur loved one bcoz world lie golden gift loved truly,0
surely dont forgot comei always touch,0
ok prob,0
dear voucher holder 2 claim week offer pc go httpwwwetlpcoukexpressoffer tscs apply2 stop text txt stop 80062,1
yes last practice,0
tick tick tick could die loneliness know pout stomp foot need,0
hey anyway,0
dai downloaded exe file run exe installing,0
said anything wrong sorry de,0
£1000 winner guaranteed caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64xe,1
yeah ill leave couple minute amp let know get mu,0
whats ur pin,0
would great well guild could meet bristol road somewhere get touch weekend plan take flight good week,0
win newest “ harry potter order phoenix book 5 reply harry answer 5 question chance first among reader,1
opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply,0
sign maturity start saying big thing actually start understanding small thing nice evening bslvyl,0
ok watching tv,0
sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg u gud evng,0
ok pa nothing problem,0
ya came ago,0
ic lol play 9 door sometime yo,0
pride im almost ltgt year old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,0
valentine huh proof fb page ugh im glad really didnt watch rupaul show tool,0
yes many sweet,0
thats cool princess cover face hot sticky cum,0
jay say youre doublefaggot,0
hey boy want hot xxx pic sent direct 2 ur phone txt porn 69855 24hrs free 50p per day stop text stopbcm sf wc1n3xx,1
thought king hill thing,0
pls dont play others life,0
depends quality want type sent boye faded glory 6 want ralphs maybe 2,0
‘ leave around four ok,0
aight ill grab something eat text youre back mu,0
hi im relaxing time ever get 7am every day party good night get home tomorrow 5ish,0
dunno lei might b eatin wif frens ü wan eat wait 4 ü lar,0
much dirty fellow,0
stuff sell ill tell,0
… anyway many good evening u,0
okay ive seen pick friday,0
prasanth ettans mother passed away last night pray family,0
u secret admirer looking 2 make contact ufind rreveal think ur specialcall 09058094599,1
dont respond imma assume youre still asleep imma start calling n shit,0
really good see day dudette missing,0
waiting call,0
ltdecimalgt common car better buy china asia find less expensive ill holla,0
go chase run shes crossing street,0
almost see u sec,0
remet alex nichols middle school turn he dealing,0
busy juz dun wan 2 go early hee,0
flippin shit yet,0
dear got ltgt dollar hi hi,0
gon na let know co come bak holiday day coming dont4get2text number,0
haha heard text youre around,0
cant feel nauseous im pissed didnt eat sweet week cause today planning pig dieting week im hungry,0
length e e top shorter n got fringe thk im going liao lazy dun wan 2 distract u also,0
urgh coach hot smell chip fat thanks especially duvet predictive text word,0
exactly anyways far jide study visiting,0
neft transaction reference number ltgt r ltdecimalgt credited beneficiary account ltgt lttimegt ltgt,0
going join tomorrow,0
ok da already planned wil pick,0
ill see swing bit got thing take care firsg,0
emailed yifeng part oredi ü get fr,0
shes fine sends greeting,0
freeringtone reply real poly eg real1 1 pushbutton 2 dontcha 3 babygoodbye 4 golddigger 5 webeburnin 1st tone free 6 u join £3wk,1
way tirupur,0
ok come ur home half hour,0
thats good need drug,0
think might give miss teaching til twelve lecture two damn working thing,0
one day training,0
stop knowing well,0
dear take care reaching homelove u lot,0
get free mobile video player free movie collect text go 89105 free extra film ordered t c apply 18 yr,1
guaranteed latest nokia phone 40gb ipod mp3 player £500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1
1 new voicemail please call 08719181503,1
much buzy,0
noice text youre,0
comingdown later,0
hmph go head big baller,0
oi gon na ring,0
superb thought grateful u dont everything u want mean u still opportunity happier tomorrow u today,0
make happy,0
im boat still mom check yo im half naked,0
u receive msg,0
thanks hope good day today,0
make baby yo tho,0
come tomorrow di,0
see finish load loan pay,0
let make saturday monday per convenience,0
worse us half way stop better complete,0
ok lor thanx ü school,0
always putting business put picture as facebook one open people ive ever met would think picture room would hurt make feel violated,0
alright ill head minute text meet,0
around still asleep v,0
send yettys number pls,0
nah dub je still buff,0
still checked da,0
oops sorry check dont mind picking tomo half eight station would ok,0
wot u 2 u weirdo,0
let want house 8am,0
ü called dad oredi,0
notice like looking shit mirror youre turning right freak,0
hmmmstill dont opener,0
ah see lingo let know wot earth finished making,0
im wif buying tix lar,0
get,0
good morning im suffering fever dysentry able come office today,0
1 new message please call 08712400200,1
jot thing want remember later,0
might come kerala 2 daysso prepared take leave finalise dont plan travel visitneed finish urgent work,0
phone,0
dawhats plan,0
taught ranjith sir called sm like becaus he verifying project prabu told today pa dont mistake,0
sorry ill call later,0
hi neva worry bout da truth coz truth lead 2 ur heart its least unique person like u deserve sleep tight morning,0
private 2003 account statement 078,1
emigrated something ok maybe 530 bit hopeful,0
urgent mobile awarded £2000 bonus caller prize 10803 2nd attempt contact call 08714719523 box95qu bt national rate,1
number sir,0
still working time also tried adding zero saving checking ltgt,0
ill reach ard 20 min ok,0
jus reached home go bathe first si using net tell u finish k,0
sm service inclusive text credit pls goto wwwcomuknet login unsubscribe stop extra charge help08700469649 po box420 ip4 5we,1
leave wif lar ü wan carry meh heavy da num 98321561 familiar ü,0
life spend someone lifetime may meaningless moment spent someone really love mean life,0
look amy ure beautiful intelligent woman like u lot know u dont like like dont worry,0
daddy shu shu looking 4 u u wan 2 tell ure singapore wat,0
boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal wn 2 hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy moral story hv free msgsd gud ni8,0
please call 08712402972 immediately urgent message waiting,1
plan family set stone,0
dear got train seat mine lower seat,0
aight im chillin friend room text youre way,0
case wake wondering forgot take care something grandma today done parade,0
r u yet im wearing blue shirt n black pant,0
thank winner notified sm good luck future marketing reply stop 84122 customer service 08450542832,1
home lei,0
one small prestige problem,0
dont much image class,0
know thinkin malaria relax child cant handle malaria would worse gastroenteritis take enough replace loss temp reduce give malaria med vomit self limiting illness mean day completely stop,0
hui xin da lib,0
god blessget good sleep deari pray,0
hi baby im cruisin girl friend r u 2 give call hour home thats alright fone fone love jenny xxx,0
ok lor anyway thk cant get ticket co like quite late already u wan 2 go look 4 ur frens darren wif,0
dont want hear philosophy say happen,0
today vodafone number ending 4882 selected receive £350 award number match call 09064019014 receive £350 award,1
actually send reminder today wonderful weekend,0
jay told already,0
delhi chennai still silent,0
oh thanks loti already bought 2 egg,0
cant wait cornwall hope tonight isnt bad well its rock night shite anyway im going kip good night speak soon,0
u nokia 6230 plus free digital camera u get u win free auction take part send nokia 83383 pobox11414tcrw1 16,1
sorry ill call later,0
44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call 08000930705,1
noits ful song lyric,0
sfine anytime best,0
av new number wil u use oneta,0
u dont remember old commercial,0
battery low babe,0
hi hun im comin 2nitetell every1 im sorry 4 hope u ava goodtimeoli rang melnite ifink mite b sortedbut il explain everythin monl8rsx,0
forgot tell ü smth ü like number section clearer,0
save money wedding lingerie wwwbridalpetticoatdreamscouk choose superb selection national delivery brought weddingfriend,1
shall fine avalarr hollalater,0
howz painhope u r fine,0
darren saying dat u meeting da ge den dun meet 4 dinner co later u leave xy feel awkward den u meet 4 lunch lor,0
kkits goodwhen going,0
ya nice ready thursday,0
channel,0
yo guy ever figure much need alcohol jay trying figure much safely spend weed,0
normal,0
arent coming home class right need work shower,0
dun believe leh tot told true already thk muz c u tog believe,0
tee hee lecture cheery bye bye,0
mean u could keep ur word,0
1 polyphonic tone 4 ur mob every week txt pt2 87575 1st tone free get txtin tell ur friend 150ptone 16 reply hl 4info,1
congrats nokia 3650 video camera phone call 09066382422 call cost 150ppm ave call 3mins vary mobile 16 close 300603 post bcm4284 ldn wc1n3xx,1
